Timestamp,District,Hour,DayOfWeek,Latency_ms,PacketLoss_Percent,MPLS_Bandwidth_Usage_Percent,Temperature_C,Status
2026-07-15 02:21:41,ذي السفال,2,2,26.75,0.09,26.38,15.5,طبيعي
2026-07-15 02:35:28,المخادر,2,2,24.8,0.33,30.58,18.0,طبيعي
2026-07-15 02:36:47,المخادر,2,2,35.09,0.47,21.58,15.5,طبيعي
2026-07-15 02:57:09,الشعر,2,2,25.73,0.05,51.49,15.1,طبيعي
2026-07-15 03:10:51,المخادر,3,2,17.17,0.64,20.25,20.7,طبيعي
2026-07-15 03:42:47,السياني,3,2,34.25,0.06,34.99,24.0,طبيعي
2026-07-15 04:40:22,الرضمة,4,2,22.91,0.98,28.97,23.1,طبيعي
2026-07-15 04:44:50,الشعر,4,2,36.93,0.34,22.02,16.9,طبيعي
2026-07-15 04:54:25,حزم العدين,4,2,32.24,0.53,22.05,22.5,طبيعي
2026-07-15 06:38:52,النادرة,6,2,22.57,0.25,42.11,21.9,طبيعي
2026-07-15 07:59:24,حبيش,7,2,19.39,0.21,36.31,18.5,طبيعي
2026-07-15 08:07:26,المخادر,8,2,23.63,1.17,52.11,18.4,طبيعي
2026-07-15 08:11:49,فرع العدين,8,2,29.4,0.29,29.2,18.0,طبيعي
2026-07-15 08:27:39,ذي السفال,8,2,16.59,0.79,24.22,20.5,طبيعي
2026-07-15 08:35:14,النادرة,8,2,396.59,21.49,23.25,17.7,عطل (قطع كابل/برج منفصل)
2026-07-15 08:55:05,السدة,8,2,25.13,0.56,54.64,20.8,طبيعي
2026-07-15 09:14:14,يريم,9,2,34.75,1.02,33.21,19.3,طبيعي
2026-07-15 09:58:41,الرضمة,9,2,18.48,0.72,25.17,17.8,طبيعي
2026-07-15 10:57:27,القفر,10,2,49.72,0.35,55.6,15.4,طبيعي
2026-07-15 11:00:49,يريم,11,2,32.91,0.07,44.1,22.9,طبيعي
2026-07-15 11:42:31,المخادر,11,2,26.35,0.81,53.88,21.7,طبيعي
